Index,Quality,Angle (degrees),Distance (mm)
26,15,6.625,237.75
26,15,8.53125,238.5
26,15,9.9375,238.5
26,15,11.359375,239.75
26,15,10.875,240.25
26,15,13.140625,239.75
26,15,14.90625,240.5
26,15,15.25,240.75
26,15,16.984375,241.5
26,15,18.171875,243.5
26,15,19.953125,245.5
26,15,20.96875,245.5
26,15,23.0,246.0
26,15,23.8125,248.0
26,15,25.53125,250.5
26,15,26.0625,253.5
26,15,27.390625,254.75
26,15,30.078125,255.5
26,15,35.71875,270.0
26,15,46.359375,2608.0
26,15,49.203125,2492.75
26,15,50.609375,2492.25
26,15,52.03125,2450.75
26,15,53.453125,2382.5
26,15,54.90625,2320.5
26,15,56.328125,2260.75
26,15,57.75,2200.0
26,15,59.15625,2147.25
26,15,60.578125,2102.25
26,15,62.03125,2059.75
26,15,74.546875,266.75
26,15,76.015625,262.75
26,15,76.546875,260.5
26,15,79.734375,258.5
26,15,79.75,256.5
26,15,81.03125,254.75
26,15,82.359375,253.25
26,15,85.578125,252.5
26,15,87.078125,252.5
26,15,86.5625,253.5
26,15,89.28125,256.0
26,15,89.453125,259.0
26,15,102.03125,375.25
26,15,103.234375,377.5
26,15,104.328125,384.0
26,15,105.828125,389.25
26,15,107.21875,392.75
26,15,108.8125,396.75
26,15,110.046875,401.75
26,15,111.296875,407.75
26,15,112.484375,413.75
26,15,113.875,419.25
26,15,115.28125,425.5
26,15,116.640625,432.0
26,15,117.9375,440.0
26,15,119.3125,447.5
26,15,120.796875,455.75
26,15,122.09375,464.25
26,10,123.453125,473.75
26,13,124.828125,485.5
26,15,126.046875,497.25
26,12,127.484375,509.5
26,15,138.734375,514.25
26,15,146.796875,1352.0
26,15,148.21875,1347.0
26,15,149.578125,1365.5
26,15,151.015625,1376.75
26,15,152.421875,1369.25
26,15,156.890625,1198.5
26,15,158.234375,1192.25
26,15,159.671875,1190.25
26,15,161.09375,1187.0
26,15,162.546875,1179.25
26,15,163.921875,1166.5
26,15,165.390625,1148.0
26,15,166.84375,1126.75
26,15,168.203125,1107.25
26,15,176.609375,572.75
26,15,179.671875,513.0
26,15,181.015625,509.5
26,15,182.59375,509.0
26,15,183.84375,510.5
26,15,185.25,515.0
26,15,186.578125,516.25
26,15,188.140625,512.0
26,15,189.65625,511.25
26,15,190.875,508.75
26,15,192.59375,500.5
26,15,193.859375,498.25
26,15,196.484375,510.5
26,15,197.84375,507.25
26,15,199.546875,505.5
26,10,205.609375,447.75
26,15,220.296875,535.0
26,15,221.6875,540.0
26,15,223.421875,536.0
26,15,224.859375,527.0
26,15,226.015625,525.0
26,15,229.0625,503.25
26,15,230.546875,492.5
26,15,232.046875,487.0
26,15,233.4375,480.5
26,15,234.921875,472.75
26,15,245.015625,341.5
26,15,246.46875,336.5
26,15,247.78125,338.25
26,15,248.9375,342.5
26,15,250.484375,347.0
26,15,251.59375,351.75
26,15,253.171875,357.75
26,15,254.375,364.5
26,15,255.609375,371.0
26,15,260.40625,445.25
26,15,263.5,418.25
26,15,269.09375,442.75
26,15,270.3125,432.5
26,15,271.9375,429.25
26,15,273.390625,431.25
26,15,277.390625,454.0
26,15,278.75,455.25
26,15,314.171875,209.0
26,15,314.953125,203.5
26,15,316.984375,198.25
26,15,318.390625,193.5
26,15,319.8125,189.0
26,15,321.203125,185.0
26,15,322.625,181.25
26,15,327.71875,283.75
26,15,329.078125,277.5
26,15,330.515625,271.5
26,15,332.46875,265.75
26,15,333.84375,261.5
26,15,335.9375,258.75
26,15,337.484375,257.75
26,15,338.296875,257.25
26,15,339.4375,257.0
26,15,341.421875,257.5
26,15,342.125,258.75
26,15,343.515625,258.75
26,15,345.90625,257.0
26,15,346.359375,255.25
26,15,348.96875,254.0
26,15,349.375,252.25
26,15,350.875,249.75
26,15,352.8125,246.75
26,15,354.359375,245.0
26,15,356.546875,244.25
26,15,356.75,243.25
27,15,357.90625,242.5
27,15,0.21875,241.75
27,15,2.1875,240.75
27,15,1.84375,240.25
27,15,4.015625,239.25
27,15,4.765625,237.75
27,15,6.140625,237.75
27,15,8.671875,237.75
27,15,9.046875,238.5
27,15,10.4375,239.25
27,15,11.84375,239.75
27,15,13.96875,240.25
27,15,16.296875,240.75
27,15,17.140625,241.25
27,15,17.21875,242.75
27,15,18.640625,245.0
27,15,21.859375,246.0
27,15,23.28125,245.75
27,15,22.8125,247.25
27,15,24.59375,249.75
27,15,25.734375,251.75
27,15,28.0625,253.75
27,15,27.96875,255.0
27,15,36.171875,271.25
27,15,47.0625,2557.75
27,15,48.5,2498.5
27,15,49.90625,2508.0
27,15,52.765625,2415.5
27,15,54.1875,2353.5
27,15,55.625,2291.0
27,15,57.03125,2231.25
27,15,58.453125,2172.5
27,15,59.890625,2123.25
27,15,61.296875,2080.5
27,15,64.5625,1211.0
27,15,67.0,1938.25
27,15,74.796875,264.5
27,15,76.390625,261.5
27,15,77.53125,259.0
27,15,78.84375,257.5
27,15,81.1875,255.75
27,15,83.546875,253.75
27,15,83.484375,252.5
27,15,85.1875,252.5
27,15,86.0,253.25
27,15,87.453125,254.75
27,15,88.4375,257.25
27,15,90.734375,259.5
27,15,102.546875,375.75
27,15,103.921875,380.25
27,15,105.140625,386.25
27,15,106.625,390.0
27,15,107.65625,394.0
27,15,109.109375,398.5
27,15,110.6875,404.0
27,15,111.859375,410.0
27,15,113.203125,416.0
27,15,114.71875,422.25
27,15,115.953125,428.75
27,15,117.296875,435.75
27,15,118.609375,443.25
27,15,119.875,451.25
27,15,121.3125,460.5
27,14,122.546875,468.5
27,15,123.90625,477.5
27,15,125.453125,489.25
27,15,126.5625,500.75
27,15,129.4375,533.0
27,15,130.625,549.75
27,15,139.5,514.0
27,15,147.46875,1347.5
27,15,148.8125,1354.25
27,15,150.28125,1375.0
27,15,151.6875,1370.0
27,15,153.078125,1355.0
27,15,156.03125,1217.5
27,15,157.5,1192.75
27,15,158.859375,1188.0
27,15,160.265625,1186.0
27,15,161.65625,1182.25
27,15,163.171875,1175.0
27,15,164.515625,1159.5
27,15,165.984375,1138.75
27,15,167.40625,1117.25
27,15,168.828125,1096.75
27,15,171.625,1163.5
27,15,175.765625,575.75
27,15,177.140625,569.75
27,15,180.375,509.5
27,15,181.765625,509.25
27,15,183.09375,509.25
27,15,184.609375,505.75
27,15,185.875,507.0
27,15,187.25,510.25
27,15,188.53125,510.0
27,15,190.015625,512.75
27,15,191.609375,511.75
27,15,192.859375,505.0
27,15,194.4375,507.25
27,15,195.65625,511.25
27,15,197.078125,505.25
27,9,204.5625,451.75
27,15,220.953125,539.0
27,15,222.46875,536.5
27,15,223.8125,528.0
27,15,225.359375,525.0
27,15,226.734375,522.0
27,15,228.0625,512.25
27,15,231.09375,487.5
27,15,232.703125,482.0
27,15,234.03125,476.5
27,15,235.453125,470.0
27,15,245.3125,337.25
27,15,246.421875,336.25
27,15,247.90625,339.75
27,15,249.40625,344.5
27,15,250.6875,349.5
27,15,251.953125,354.75
27,15,253.5,360.5
27,15,254.921875,366.5
27,15,256.0,373.5
27,15,262.75,426.5
27,15,269.765625,437.75
27,15,271.234375,430.0
27,15,272.59375,429.0
27,15,273.9375,432.25
27,15,277.921875,453.0
27,15,279.1875,454.0
27,15,311.96875,219.25
27,15,313.609375,212.75
27,15,314.78125,206.5
27,15,316.1875,201.25
27,15,317.59375,196.25
27,15,319.0,191.25
27,15,320.421875,186.75
27,15,321.828125,182.75
27,15,323.21875,181.25
27,15,328.453125,281.75
27,15,329.296875,275.5
27,15,332.015625,268.5
27,15,333.453125,263.25
27,15,335.1875,259.75
27,15,335.65625,258.0
27,15,336.765625,257.5
27,15,338.140625,257.0
27,15,339.5,257.25
27,15,341.359375,258.5
27,15,343.515625,259.25
27,15,344.078125,258.25
27,15,345.59375,256.5
27,15,347.578125,255.0
27,15,348.5,253.5
27,15,350.328125,251.25
27,15,352.625,248.0
27,15,354.328125,245.75
27,15,353.765625,244.5
27,15,357.140625,243.75
28,15,358.046875,242.75
28,15,358.75,242.0
28,15,0.6875,241.25
28,15,1.375,240.0
28,15,3.390625,238.5
28,15,5.59375,238.25
28,15,6.75,237.75
28,15,8.40625,238.25
28,15,9.8125,238.5
28,15,9.625,239.75
28,15,11.671875,240.5
28,15,12.09375,240.0
28,15,13.6875,240.75
28,15,16.875,241.0
28,15,18.25,241.5
28,15,17.671875,243.5
28,15,19.421875,245.5
28,15,20.859375,245.5
28,15,23.046875,246.0
28,15,23.40625,248.0
28,15,25.03125,250.25
28,15,26.390625,252.75
28,15,28.625,254.0
28,15,28.671875,255.5
28,15,30.71875,255.75
28,15,35.484375,269.75
28,15,49.15625,2493.75
28,15,50.5625,2493.5
28,15,51.984375,2454.5
28,15,53.40625,2386.5
28,15,54.8125,2321.5
28,15,56.296875,2260.75
28,15,57.6875,2200.5
28,15,59.078125,2150.75
28,15,60.484375,2105.25
28,15,61.953125,2060.75
28,15,74.859375,266.75
28,15,75.265625,262.75
28,15,77.296875,260.75
28,15,78.359375,258.75
28,15,80.203125,256.5
28,15,81.984375,254.75
28,15,83.578125,253.25
28,15,83.75,252.5
28,15,85.703125,252.5
28,15,86.53125,253.5
28,15,87.734375,255.75
28,15,90.375,258.5
28,15,100.109375,374.5
28,15,101.8125,375.25
28,15,102.828125,377.0
28,15,104.5625,383.0
28,15,105.828125,388.75
28,15,107.09375,392.0
28,15,108.6875,395.75
28,15,109.84375,401.0
28,15,111.390625,406.75
28,14,112.671875,412.75
28,15,114.078125,418.75
28,15,115.140625,424.5
28,15,116.484375,431.75
28,15,117.96875,439.75
28,15,119.453125,447.0
28,15,120.6875,454.75
28,15,122.015625,463.0
28,14,123.34375,472.5
28,15,124.703125,483.5
28,15,125.84375,495.25
28,15,127.265625,508.5
28,13,128.6875,523.25
28,15,130.0,539.25
28,15,138.421875,514.25
28,15,146.671875,1356.25
28,15,148.078125,1346.25
28,15,149.40625,1363.5
28,15,150.84375,1377.75
28,15,152.265625,1373.0
28,15,156.59375,1202.0
28,15,158.046875,1192.0
28,15,159.515625,1188.75
28,15,160.84375,1186.75
28,15,162.234375,1180.5
28,15,163.71875,1168.5
28,15,165.140625,1151.75
28,15,166.609375,1130.25
28,15,167.96875,1109.25
28,15,176.234375,572.0
28,15,179.5625,516.25
28,15,180.6875,509.25
28,15,182.359375,508.75
28,15,183.4375,513.75
28,15,184.984375,520.5
28,15,186.34375,517.25
28,15,187.765625,510.5
28,15,189.328125,511.25
28,15,190.65625,513.0
28,15,192.21875,505.5
28,15,196.28125,501.25
28,15,197.625,506.0
28,15,199.140625,501.5
28,15,218.921875,530.75
28,15,220.078125,532.75
28,15,221.453125,541.25
28,15,222.984375,538.0
28,15,224.5,527.25
28,15,225.953125,524.75
28,15,227.28125,519.25
28,15,228.875,505.75
28,15,230.46875,492.5
28,15,231.84375,486.0
28,15,233.40625,480.0
28,15,234.84375,473.0
28,15,245.671875,336.5
28,15,247.21875,337.25
28,15,248.796875,341.25
28,15,250.234375,346.0
28,15,251.109375,351.25
28,15,252.609375,357.25
28,15,253.796875,363.5
28,15,255.234375,369.5
28,15,263.390625,421.75
28,15,268.640625,443.5
28,15,270.25,433.75
28,15,271.765625,430.0
28,15,273.125,430.5
28,15,274.1875,438.0
28,15,275.890625,448.75
28,15,276.953125,453.75
28,15,278.578125,458.75
28,15,314.09375,209.5
28,15,315.5,203.5
28,15,316.90625,198.25
28,15,318.328125,193.75
28,15,319.984375,189.25
28,15,321.15625,185.0
28,15,322.5625,181.25
28,15,327.265625,284.75
28,15,328.875,278.25
28,15,331.0,272.25
28,15,331.4375,266.25
28,15,333.53125,261.5
28,15,335.5,258.75
28,15,337.328125,257.75
28,15,337.71875,257.25
28,15,338.578125,257.0
28,15,341.171875,257.5
28,15,341.546875,258.75
28,15,343.0625,258.75
28,15,345.3125,257.25
28,15,347.125,255.25
28,15,347.375,254.0
28,15,350.03125,252.5
28,15,352.484375,250.0
28,15,352.40625,246.75
28,15,353.0,245.0
28,15,354.5625,244.25
28,15,357.828125,243.5
29,15,357.9375,242.5
29,15,359.3125,241.75
29,15,2.0625,240.75
29,15,2.59375,239.25
29,15,3.46875,238.5
29,15,6.296875,238.0
29,15,6.109375,237.75
29,15,8.96875,238.0
29,15,9.375,238.0
29,15,11.34375,238.75
29,15,12.125,239.5
29,15,13.75,240.0
29,15,14.703125,240.75
29,15,16.390625,241.25
29,15,17.9375,242.25
29,15,18.578125,244.0
29,15,19.703125,245.75
29,15,21.328125,245.75
29,15,22.859375,247.0
29,15,25.453125,249.5
29,15,26.859375,251.25
29,15,27.578125,253.5
29,15,28.328125,255.0
29,15,30.03125,256.75
29,15,30.5625,260.5
29,15,35.140625,266.5
29,15,36.65625,271.25
29,15,48.4375,2498.5
29,15,49.84375,2497.5
29,15,51.296875,2481.25
29,15,52.703125,2418.5
29,15,54.125,2363.0
29,15,55.546875,2298.0
29,15,56.96875,2231.75
29,15,58.4375,2173.25
29,15,59.8125,2125.25
29,15,61.234375,2085.0
29,15,62.625,2044.75
29,15,66.890625,1935.75
29,15,75.484375,265.0
29,13,76.625,262.0
29,15,78.296875,259.5
29,15,80.21875,257.5
29,15,80.3125,255.75
29,15,82.09375,254.0
29,15,83.28125,252.5
29,15,84.34375,252.25
29,15,86.546875,253.0
29,15,87.53125,254.5
29,15,89.984375,257.0
29,15,89.8125,259.25
29,15,102.46875,375.75
29,15,103.796875,380.25
29,15,104.96875,386.25
29,15,106.234375,390.0
29,15,107.875,394.0
29,15,109.296875,398.25
29,15,110.515625,404.0
29,15,111.796875,410.0
29,15,113.390625,416.0
29,15,114.5625,422.25
29,15,115.796875,428.75
29,15,117.25,435.75
29,15,118.625,443.25
29,15,119.84375,451.25
29,15,121.421875,460.5
29,15,122.609375,469.0
29,15,124.140625,478.0
29,15,125.53125,489.25
29,15,126.875,500.75
29,15,129.375,533.0
29,15,130.671875,549.75
29,15,139.3125,513.75
29,15,147.4375,1347.25
29,15,148.796875,1353.75
29,15,150.234375,1374.5
29,15,151.625,1374.25
29,15,153.03125,1359.5
29,15,157.359375,1192.75
29,15,158.75,1187.75
29,15,160.1875,1187.5
29,15,161.609375,1184.0
29,15,163.078125,1175.0
29,15,164.453125,1159.5
29,15,165.921875,1139.0
29,15,167.265625,1117.75
29,15,168.796875,1099.25
29,15,171.453125,1163.5
29,15,175.5,578.5
29,15,176.9375,571.25
29,15,180.15625,509.5
29,15,181.421875,509.0
29,15,183.109375,509.25
29,15,184.546875,508.0
29,15,185.765625,510.0
29,15,187.25,513.25
29,15,188.671875,512.0
29,15,189.9375,512.5
29,15,191.28125,516.5
29,15,195.671875,517.75
29,15,197.171875,509.0
29,9,200.109375,498.5
29,15,210.984375,533.25
29,15,220.8125,539.0
29,15,222.234375,539.25
29,15,223.6875,530.75
29,15,225.09375,525.0
29,15,226.6875,523.75
29,15,231.046875,488.25
29,15,232.65625,483.5
29,15,234.078125,477.5
29,15,235.46875,470.25
29,15,244.890625,337.25
29,15,246.875,336.0
29,15,247.640625,339.0
29,15,249.359375,344.0
29,15,250.765625,349.0
29,15,251.90625,354.0
29,15,253.484375,360.0
29,15,254.890625,366.0
29,15,255.734375,372.75
29,15,262.640625,427.25
29,15,269.578125,438.0
29,15,271.0,429.75
29,15,272.546875,428.5
29,15,273.578125,432.0
29,15,277.71875,454.0
29,15,279.3125,454.75
29,15,292.65625,137.25
29,15,311.921875,219.25
29,15,313.34375,212.75
29,15,314.75,206.5
29,15,316.15625,201.25
29,15,317.578125,196.25
29,15,318.984375,191.25
29,15,320.40625,186.75
29,15,321.8125,182.75
29,15,323.203125,181.0
29,15,328.6875,281.75
29,15,330.375,275.5
29,15,330.953125,268.5
29,15,332.171875,263.25
29,15,334.5625,259.75
29,15,335.125,258.25
29,15,337.875,257.75
29,15,338.8125,257.0
29,15,339.421875,257.25
29,15,340.78125,258.5
29,15,342.171875,259.25
29,15,344.40625,258.5
29,15,344.921875,256.75
29,15,346.671875,255.0
29,15,348.96875,253.5
29,15,350.078125,251.25
29,15,350.859375,248.0
29,15,352.359375,245.75
29,15,355.109375,244.5
29,15,356.640625,243.75
30,15,358.546875,242.75
30,15,359.96875,242.0
30,15,0.265625,240.75
30,15,2.78125,239.25
30,15,4.1875,238.5
30,15,4.078125,238.25
30,15,6.515625,237.75
30,15,7.25,238.25
30,15,8.578125,238.25
30,15,9.484375,239.5
30,15,12.53125,240.25
30,15,13.203125,239.75
30,15,15.359375,240.75
30,15,14.953125,241.0
30,15,16.375,241.5
30,15,19.6875,243.5
30,15,20.75,245.5
30,15,21.28125,245.5
30,15,22.453125,246.0
30,15,23.765625,248.0
30,15,25.671875,250.25
30,15,27.046875,252.75
30,15,28.328125,254.0
30,15,29.71875,255.5
30,15,30.9375,255.75
30,15,35.40625,269.75
30,15,49.140625,2494.5
30,15,50.578125,2494.5
30,15,51.984375,2452.5
30,15,53.4375,2384.25
30,15,54.875,2321.75
30,15,56.28125,2261.0
30,15,57.703125,2201.0
30,15,59.140625,2148.75
30,15,60.53125,2102.75
30,15,61.9375,2060.5
30,15,74.796875,266.75
30,15,75.71875,262.75
30,15,77.46875,260.75
30,15,78.578125,258.75
30,15,81.21875,256.5
30,15,81.0,254.75
30,15,83.0625,253.25
30,15,85.125,252.5
30,15,85.78125,252.5
30,15,87.796875,253.5
30,15,88.171875,256.0
30,15,89.140625,259.0
30,15,102.0625,375.25
30,15,103.015625,377.5
30,15,104.734375,383.75
30,15,105.71875,389.0
30,15,107.203125,392.75
30,15,108.765625,396.75
30,15,110.03125,401.5
30,15,111.46875,407.5
30,15,112.78125,414.0
30,15,113.96875,419.5
30,15,115.484375,425.5
30,15,116.859375,432.25
30,15,117.9375,440.0
30,15,119.3125,448.25
30,15,120.734375,456.25
30,15,122.296875,464.25
30,14,123.5625,473.75
30,14,124.875,485.5
30,15,126.0625,497.25
30,11,127.359375,510.25
30,10,128.890625,525.5
30,15,138.65625,514.25
30,15,146.875,1351.75
30,15,148.234375,1346.75
30,15,149.65625,1365.25
30,15,151.046875,1376.25
30,15,152.453125,1369.25
30,15,156.90625,1198.75
30,15,158.25,1192.25
30,15,159.625,1190.0
30,15,161.046875,1187.0
30,15,162.453125,1179.25
30,15,163.90625,1166.25
30,15,165.390625,1148.0
30,15,166.8125,1127.0
30,15,168.203125,1107.25
30,15,176.515625,573.0
30,15,179.6875,513.0
30,15,181.03125,509.5
30,15,182.5625,509.0
30,15,183.9375,510.5
30,15,185.375,515.0
30,15,186.546875,516.25
30,15,188.234375,512.0
30,15,189.484375,511.25
30,15,190.921875,509.0
30,15,192.53125,500.75
30,15,193.96875,498.25
30,15,196.53125,510.5
30,15,197.90625,507.5
30,15,199.5,505.5
30,11,205.640625,447.75
30,11,208.296875,440.0
30,15,210.65625,528.5
30,15,220.515625,535.0
30,15,221.875,540.0
30,15,223.375,536.0
30,15,224.8125,526.75
30,15,226.03125,525.0
30,15,229.265625,503.25
30,15,230.53125,492.5
30,15,231.953125,487.0
30,15,233.453125,480.5
30,15,234.859375,472.75
30,15,244.8125,341.5
30,15,246.171875,336.5
30,15,247.75,338.25
30,15,249.0625,342.25
30,15,250.375,346.75
30,15,251.390625,351.75
30,15,252.9375,357.75
30,15,254.296875,364.5
30,15,255.578125,371.0
30,15,263.671875,418.25
30,15,269.140625,442.5
30,15,270.53125,432.25
30,15,271.984375,429.25
30,15,273.140625,431.25
30,15,277.359375,454.25
30,15,278.6875,455.0
30,15,312.3125,215.0
30,15,314.28125,208.75
30,15,315.703125,203.0
30,15,317.109375,197.5
30,15,318.515625,192.75
30,15,319.921875,188.75
30,15,321.328125,184.75
30,15,322.75,181.0
30,15,327.078125,283.75
30,15,329.359375,277.25
30,15,331.21875,271.25
30,15,332.25,265.5
30,15,334.0625,261.0
30,15,334.90625,258.5
30,15,336.296875,257.5
30,15,337.40625,257.0
30,15,339.421875,257.0
30,15,341.421875,257.5
30,15,342.25,258.75
30,15,343.234375,258.75
30,15,344.578125,257.0
30,15,347.96875,255.25
30,15,348.15625,254.0
30,15,349.9375,252.25
30,15,351.34375,249.5
30,15,351.84375,246.5
30,15,353.3125,244.75
30,15,354.9375,244.0
31,15,358.125,243.25
31,15,358.109375,242.25
31,15,359.3125,241.75
31,15,0.609375,241.5
31,15,2.375,239.75
31,15,5.1875,238.25
31,15,5.5625,237.75
31,15,7.015625,237.5
31,15,9.40625,237.75
31,15,9.40625,238.25
31,15,12.234375,239.0
31,15,12.828125,239.75
31,15,13.21875,240.25
31,15,14.90625,240.5
31,15,17.75,241.0
31,15,19.03125,243.0
31,15,20.671875,245.25
31,15,21.21875,246.0
31,15,21.515625,246.25
31,15,24.234375,248.0
31,15,24.109375,250.5
31,15,25.84375,252.75
31,15,28.078125,254.0
31,15,28.65625,255.0
31,15,33.546875,259.5
31,15,34.15625,265.75
31,15,36.15625,269.5
31,15,37.046875,272.0
31,15,48.75,2493.25
31,15,50.171875,2497.75
31,15,51.578125,2471.75
31,15,53.0,2402.5
31,15,54.453125,2336.75
31,15,55.859375,2281.5
31,15,57.3125,2223.25
31,15,58.71875,2162.0
31,15,60.171875,2110.5
31,15,61.59375,2072.0
31,13,73.265625,268.75
31,15,75.6875,264.0
31,15,76.8125,261.25
31,15,78.203125,259.25
31,15,79.71875,257.25
31,15,81.984375,255.25
31,15,82.96875,253.5
31,15,83.609375,252.5
31,15,85.03125,252.5
31,15,87.875,253.25
31,15,87.65625,255.25
31,15,89.4375,258.0
31,15,90.46875,260.75
31,15,102.640625,376.0
31,15,104.296875,381.5
31,15,105.328125,387.25
31,15,107.078125,391.5
31,15,108.203125,396.0
31,15,109.71875,400.25
31,15,110.75,405.75
31,15,112.390625,411.75
31,15,113.53125,417.5
31,15,114.984375,424.0
31,15,116.578125,431.0
31,15,117.75,438.0
31,15,119.265625,444.75
31,15,120.28125,453.5
31,15,121.640625,463.0
31,13,123.140625,471.5
31,13,124.375,481.25
31,15,125.921875,492.0
31,15,127.234375,504.0
31,15,138.234375,512.75
31,15,146.453125,1359.5
31,15,147.828125,1347.75
31,15,149.1875,1361.75
31,15,150.578125,1377.75
31,15,152.015625,1378.5
31,14,153.453125,1357.25
31,15,156.484375,1206.5
31,15,157.890625,1192.0
31,15,159.3125,1191.5
31,15,160.734375,1191.0
31,15,162.125,1183.0
31,15,163.484375,1170.75
31,15,165.0,1154.75
31,15,166.375,1134.25
31,15,167.765625,1112.75
31,15,169.265625,1090.25
31,15,171.96875,1161.25
31,15,176.171875,572.0
31,15,180.640625,509.5
31,15,181.984375,508.75
31,15,183.40625,512.0
31,15,184.734375,521.0
31,15,186.390625,518.75
31,15,187.625,510.75
31,15,189.125,511.75
31,15,190.53125,512.75
31,15,192.15625,505.75
31,15,193.546875,493.5
31,15,196.328125,505.5
31,15,197.734375,506.5
31,14,214.703125,449.0
31,15,219.9375,532.0
31,15,221.28125,541.0
31,15,222.890625,537.5
31,15,224.3125,527.75
31,15,225.5625,525.25
31,15,227.28125,520.25
31,15,228.6875,507.75
31,15,230.21875,494.0
31,15,231.578125,486.75
31,15,233.0625,479.75
31,15,234.4375,474.0
31,15,245.515625,336.5
31,15,247.140625,337.0
31,15,248.640625,341.0
31,15,249.796875,345.75
31,15,250.78125,350.25
31,15,252.53125,355.25
31,15,253.609375,361.5
31,15,254.90625,368.5
31,15,263.015625,423.0
31,15,268.53125,446.25
31,15,270.015625,435.5
31,15,271.390625,429.75
31,15,272.6875,430.0
31,15,274.015625,435.0
31,15,276.703125,454.0
31,15,279.40625,456.25
31,15,313.71875,211.0
31,15,315.125,205.0
31,15,316.125,200.0
31,15,317.953125,195.25
31,15,319.359375,190.5
31,15,320.765625,186.0
31,15,322.171875,182.0
31,15,329.078125,280.0
31,15,330.125,273.5
31,15,331.859375,267.25
31,15,333.515625,262.25
31,15,334.265625,259.25
31,15,335.734375,258.0
31,15,338.234375,257.75
31,15,338.375,257.25
31,15,341.390625,257.5
31,15,342.3125,258.5
31,15,342.609375,259.25
31,15,344.15625,258.0
31,15,345.328125,256.0
31,15,348.078125,254.5
31,15,349.34375,253.0
31,15,349.96875,250.5
31,15,351.25,247.25
31,15,353.28125,245.0
31,15,354.34375,244.5
31,15,356.984375,243.75
32,15,358.953125,242.75
32,15,0.109375,241.75
32,15,1.53125,241.0
32,15,1.84375,239.5
32,15,4.609375,238.25
32,15,6.015625,238.0
32,15,7.421875,237.75
